icao,iata,name,city,state,country,elevation,lat,lon,tz
KCGI,CGI,Cape Girardeau Regional Airport,Cape Girardeau,Missouri,US,342,37.22529984,-89.57080078,America/Chicago
KCHA,CHA,Lovell Field,Chattanooga,Tennessee,US,683,35.03530121,-85.20379639,America/New_York
KCHO,CHO,Charlottesville Albemarle Airport,Charlottesville,Virginia,US,639,38.1385994,-78.45290375,America/New_York
KCHS,CHS,Charleston Air Force Base-International Airport,Charleston,South-Carolina,US,46,32.89860153,-80.04049683,America/New_York
KCID,CID,The Eastern Iowa Airport,Cedar Rapids,Iowa,US,869,41.88470078,-91.71080017,America/Chicago
KCIU,CIU,Chippewa County International Airport,Sault Ste Marie,Michigan,US,800,46.25080109,-84.47239685,America/New_York
KCKB,CKB,North Central West Virginia Airport,Clarksburg,West-Virginia,US,1217,39.29660034,-80.22810364,America/New_York
KCLE,CLE,Cleveland Hopkins International Airport,Cleveland,Ohio,US,791,41.4117012,-81.84980011,America/New_York
KCLL,CLL,Easterwood Field,College Station,Texas,US,320,30.58860016,-96.36380005,America/Chicago
KCLM,CLM,William R Fairchild International Airport,Port Angeles,Washington,US,291,48.12020111,-123.5,America/Los_Angeles
KCLT,CLT,Charlotte Douglas International Airport,Charlotte,North-Carolina,US,748,35.2140007,-80.94309998,America/New_York
KCMH,CMH,Port Columbus International Airport,Columbus,Ohio,US,815,39.9980011,-82.89189911,America/New_York
KCMI,CMI,University of Illinois Willard Airport,Champaign/Urbana,Illinois,US,755,40.03919983,-88.27809906,America/Chicago
KCMX,CMX,Houghton County Memorial Airport,Hancock,Michigan,US,1095,47.16839981,-88.4890976,America/New_York
KCNM,CNM,Cavern City Air Terminal,Carlsbad,New-Mexico,US,3295,32.33750153,-104.2630005,America/Denver
KCOS,COS,City of Colorado Springs Municipal Airport,Colorado Springs,Colorado,US,6187,38.80580139,-104.7009964,America/Denver
KCOU,COU,Columbia Regional Airport,Columbia,Missouri,US,889,38.81809998,-92.21959686,America/Chicago
KCPR,CPR,Casper-Natrona County International Airport,Casper,Wyoming,US,5350,42.90800095,-106.4639969,America/Denver
KCRO,CRO,Corcoran Airport,Corcoran,California,US,197,36.10250092,-119.5950012,America/Los_Angeles
KCRP,CRP,Corpus Christi International Airport,Corpus Christi,Texas,US,44,27.77039909,-97.50119781,America/Chicago
KCRW,CRW,Yeager Airport,Charleston,West-Virginia,US,981,38.37310028,-81.59320068,America/New_York
KCSG,CSG,Columbus Metropolitan Airport,Columbus,Georgia,US,397,32.5163002,-84.93890381,America/New_York
KCVG,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,Kentucky,US,896,39.04880142,-84.6678009,America/New_York
KCVN,CVN,Clovis Municipal Airport,Clovis,New-Mexico,US,4216,34.42509842,-103.0790024,America/Denver
KCWC,KIP,Kickapoo Downtown Airport,Wichita Falls,Texas,US,1003,33.85779953,-98.49040222,America/Chicago
KCWF,CWF,Chennault International Airport,Lake Charles,Louisiana,US,17,30.2105999,-93.14320374,America/Chicago
KCYS,CYS,Cheyenne Regional Jerry Olson Field,Cheyenne,Wyoming,US,6159,41.15570068,-104.8119965,America/Denver
KDAA,DAA,Davison Army Air Field,Fort Belvoir,Virginia,US,73,38.71500015,-77.18099976,America/New_York
KDAB,DAB,Daytona Beach International Airport,Daytona Beach,Florida,US,34,29.17989922,-81.05809784,America/New_York
KDAG,DAG,Barstow Daggett Airport,Daggett,California,US,1930,34.85369873,-116.7870026,America/Los_Angeles
KDAL,DAL,Dallas Love Field,Dallas,Texas,US,487,32.8470993,-96.85179901,America/Chicago
KDAN,DAN,Danville Regional Airport,Danville,Virginia,US,571,36.57289886,-79.33609772,America/New_York
KDAY,DAY,James M Cox Dayton International Airport,Dayton,Ohio,US,1009,39.90240097,-84.2193985,America/New_York
KDBN,DBN,W H 'Bud' Barron Airport,Dublin,Georgia,US,309,32.56439972,-82.98529816,America/New_York
KDBQ,DBQ,Dubuque Regional Airport,Dubuque,Iowa,US,1077,42.40200043,-90.70950317,America/Chicago
KDCA,DCA,Ronald Reagan Washington National Airport,Washington,Virginia,US,15,38.85210037,-77.03769684,America/New_York
KDCU,DCU,Pryor Field Regional Airport,Decatur,Alabama,US,592,34.65269852,-86.94539642,America/Chicago
KDDC,DDC,Dodge City Regional Airport,Dodge City,Kansas,US,2594,37.76340103,-99.96559906,America/Chicago
KDEC,DEC,Decatur Airport,Decatur,Illinois,US,682,39.83459854,-88.86569977,America/Chicago
KDEH,DEH,Decorah Municipal Airport,Decorah,Iowa,US,1158,43.27550125,-91.73940277,America/Chicago
KDEN,DEN,Denver International Airport,Denver,Colorado,US,5431,39.86169815,-104.6729965,America/Denver
KDET,DET,Coleman A. Young Municipal Airport,Detroit,Michigan,US,626,42.40919876,-83.00990295,America/Detroit
KDFI,DFI,Defiance Memorial Airport,Defiance,Ohio,US,707,41.33750153,-84.42880249,America/New_York
KDFW,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,Texas,US,607,32.89680099,-97.03800201,America/Chicago
KDGL,DGL,Douglas Municipal Airport,Douglas,Arizona,US,4173,31.34259987,-109.5059967,America/Phoenix
KDGW,DGW,Converse County Airport,Douglas,Wyoming,US,4933,42.79719925,-105.3860016,America/Denver
KDHN,DHN,Dothan Regional Airport,Dothan,Alabama,US,401,31.32130051,-85.44960022,America/Chicago
KDHT,DHT,Dalhart Municipal Airport,Dalhart,Texas,US,3991,36.02259827,-102.5469971,America/Chicago
KDIK,DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,North-Dakota,US,2592,46.79740143,-102.802002,America/Denver
KDLH,DLH,Duluth International Airport,Duluth,Minnesota,US,1428,46.84209824,-92.19360352,America/Chicago
KDNL,DNL,Daniel Field,Augusta,Georgia,US,423,33.46649933,-82.03939819,America/New_York
KDPA,DPA,Dupage Airport,Chicago/West Chicago,Illinois,US,759,41.90779877,-88.24859619,America/Chicago
KDPG,DPG,Michael AAF (Dugway Proving Ground) Airport,Dugway Proving Ground,Utah,US,4349,40.19940186,-112.9369965,America/Denver
KDRO,DRO,Durango La Plata County Airport,Durango,Colorado,US,6685,37.1515007,-107.7539978,America/Denver
KDRT,DRT,Del Rio International Airport,Del Rio,Texas,US,1002,29.37420082,-100.927002,America/Chicago
KDSM,DSM,Des Moines International Airport,Des Moines,Iowa,US,958,41.5340004,-93.6631012,America/Chicago
KDSV,DSV,Dansville Municipal Airport,Dansville,New-York,US,662,42.57089996,-77.71309662,America/New_York
KDTA,DTA,Delta Municipal Airport,Delta,Utah,US,4759,39.38059998,-112.5080032,America/Denver
KDTL,DTL,Detroit Lakes Airport - Wething Field,Detroit Lakes,Minnesota,US,1397,46.82519913,-95.88569641,America/Chicago
KDTN,DTN,Shreveport Downtown Airport,Shreveport,Louisiana,US,179,32.54019928,-93.74500275,America/Chicago
KDTS,DSI,Destin Fort Walton Beach Airport,Destin,Florida,US,23,30.40010071,-86.47149658,America/Chicago
KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645,42.21239853,-83.35340118,America/New_York
KDUA,DUA,Eaker Field,Durant,Oklahoma,US,699,33.94229889,-96.39450073,America/Chicago
KDUC,DUC,Halliburton Field,Duncan,Oklahoma,US,1114,34.47090149,-97.9598999,America/Chicago
KDUG,DUG,Bisbee Douglas International Airport,Douglas Bisbee,Arizona,US,4154,31.46899986,-109.6039963,America/Phoenix
KDUJ,DUJ,DuBois Regional Airport,Dubois,Pennsylvania,US,1817,41.17829895,-78.8986969,America/New_York
KDVL,DVL,Devils Lake Regional Airport,Devils Lake,North-Dakota,US,1456,48.11420059,-98.90879822,America/Chicago
KDVN,DVN,Davenport Municipal Airport,Davenport,Iowa,US,751,41.61029816,-90.58830261,America/Chicago
KDVT,DVT,Phoenix Deer Valley Airport,Phoenix,Arizona,US,1478,33.68830109,-112.0830002,America/Phoenix
KDWH,DWH,David Wayne Hooks Memorial Airport,Houston,Texas,US,152,30.0618,-95.55280304,America/Chicago
KDXR,DXR,Danbury Municipal Airport,Danbury,Connecticut,US,458,41.37149811,-73.48220062,America/New_York
KDYL,DYL,Doylestown Airport,Doylestown,Pennsylvania,US,394,40.33300018,-75.12229919,America/New_York
KDYS,DYS,Dyess Air Force Base,Abilene,Texas,US,1789,32.42079926,-99.854599,America/Chicago
KE13,CCG,Crane County Airport,Crane,Texas,US,2552,31.4151001,-102.362999,America/Chicago
KE41,BGQ,Reagan County Airport,Big Lake,Texas,US,2706,31.19890022,-101.4729996,America/Chicago
KE51,BGT,Bagdad Airport,Bagdad,Arizona,US,4183,34.59590149,-113.1699982,America/Phoenix
KEAR,EAR,Kearney Regional Airport,Kearney,Nebraska,US,2131,40.72700119,-99.00679779,America/Chicago
KEAU,EAU,Chippewa Valley Regional Airport,Eau Claire,Wisconsin,US,913,44.86579895,-91.48429871,America/Chicago
KEBS,EBS,Webster City Municipal Airport,Webster City,Iowa,US,1122,42.43659973,-93.86889648,America/Chicago
KECG,ECG,Elizabeth City Regional Airport & Coast Guard Air Station,Elizabeth City,North-Carolina,US,12,36.26060104,-76.17459869,America/New_York
KECP,ECP,Northwest Florida Beaches International Airport,Panama City Beach,Florida,US,69,30.3417,-85.7973,America/Chicago
KEEN,EEN,Dillant Hopkins Airport,Keene,New-Hampshire,US,488,42.89839935,-72.27079773,America/New_York
KEFK,EFK,Newport State Airport,Newport,Vermont,US,930,44.88880157,-72.22920227,America/New_York
KEGE,EGE,Eagle County Regional Airport,Eagle,Colorado,US,6548,39.64260101,-106.9179993,America/Denver
KEKO,EKO,Elko Regional Airport,Elko,Nevada,US,5140,40.82490158,-115.7919998,America/Los_Angeles
KELD,ELD,South Arkansas Regional At Goodwin Field,El Dorado,Arkansas,US,277,33.22100067,-92.81330109,America/Chicago
KELM,ELM,Elmira Corning Regional Airport,Elmira/Corning,New-York,US,954,42.15990067,-76.89160156,America/New_York
KELP,ELP,El Paso International Airport,El Paso,Texas,US,3959,31.80719948,-106.3779984,America/Denver
KEND,END,Vance Air Force Base,Enid,Oklahoma,US,1307,36.33919907,-97.91649628,America/Chicago
KERI,ERI,Erie International Tom Ridge Field,Erie,Pennsylvania,US,732,42.08312701,-80.17386675,America/New_York
KEUG,EUG,Mahlon Sweet Field,Eugene,Oregon,US,374,44.12459946,-123.211998,America/Los_Angeles
KEVV,EVV,Evansville Regional Airport,Evansville,Indiana,US,418,38.03699875,-87.53240204,America/Chicago
KEVW,EVW,Evanston-Uinta County Airport-Burns Field,Evanston,Wyoming,US,7143,41.27479935,-111.0350037,America/Denver
KEWB,EWB,New Bedford Regional Airport,New Bedford,Massachusetts,US,80,41.67610168,-70.95690155,America/New_York
KEWK,EWK,Newton City-County Airport,Newton,Kansas,US,1533,38.05820084,-97.27449799,America/Chicago
KEWN,EWN,Coastal Carolina Regional Airport,New Bern,North-Carolina,US,18,35.07300186,-77.04290009,America/New_York
KEWR,EWR,Newark Liberty International Airport,Newark,New-Jersey,US,18,40.69250107,-74.16870117,America/New_York
KEYW,EYW,Key West International Airport,Key West,Florida,US,3,24.55610085,-81.75959778,America/New_York
KFAR,FAR,Hector International Airport,Fargo,North-Dakota,US,902,46.92070007,-96.81580353,America/Chicago
KFAT,FAT,Fresno Yosemite International Airport,Fresno,California,US,336,36.77619934,-119.7180023,America/Los_Angeles
KFAY,FAY,Fayetteville Regional Grannis Field,Fayetteville,North-Carolina,US,189,34.99119949,-78.88030243,America/New_York
KFBG,FBG,Simmons Army Air Field,Fort Bragg,North-Carolina,US,244,35.13180161,-78.93669891,America/New_York
KFCS,FCS,Butts AAF (Fort Carson) Air Field,Fort Carson,Colorado,US,5838,38.67839813,-104.7570038,America/Denver
KFHB,FHB,Fernandina Beach Municipal Airport,Fernandina Beach,Florida,US,16,30.61179924,-81.4611969,America/New_York
KFHR,FRD,Friday Harbor Airport,Friday Harbor,Washington,US,113,48.52199936,-123.0240021,America/Los_Angeles
KFHU,FHU,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca Sierra Vista,Arizona,US,4719,31.58849907,-110.3440018,America/Phoenix
KFLG,FLG,Flagstaff Pulliam Airport,Flagstaff,Arizona,US,7014,35.13850021,-111.6709976,America/Phoenix
KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9,26.07259941,-80.15270233,America/New_York
KFLO,FLO,Florence Regional Airport,Florence,South-Carolina,US,146,34.1853981,-79.72389984,America/New_York
KFNT,FNT,Bishop International Airport,Flint,Michigan,US,782,42.9654007,-83.74359894,America/New_York
KFOD,FOD,Fort Dodge Regional Airport,Fort Dodge,Iowa,US,1156,42.55149841,-94.19259644,America/Chicago
KFOE,FOE,Forbes Field,Topeka,Kansas,US,1078,38.95090103,-95.66359711,America/Chicago
KFOM,FIL,Fillmore Municipal Airport,Fillmore,Utah,US,4985,38.95830154,-112.362999,America/Denver
KFPR,FPR,St Lucie County International Airport,Fort Pierce,Florida,US,24,27.49510002,-80.36830139,America/New_York
KFRH,FRH,French Lick Municipal Airport,French Lick,Indiana,US,792,38.50619888,-86.63690186,America/Indiana/Indianapolis
KFRI,FRI,Marshall Army Air Field,Fort Riley(Junction City),Kansas,US,1065,39.05530167,-96.76450348,America/Chicago
KFRM,FRM,Fairmont Municipal Airport,Fairmont,Minnesota,US,1162,43.64390183,-94.41560364,America/Chicago
KFSD,FSD,Joe Foss Field Airport,Sioux Falls,South-Dakota,US,1429,43.58200073,-96.74189758,America/Chicago
KFSM,FSM,Fort Smith Regional Airport,Fort Smith,Arkansas,US,469,35.33660126,-94.36740112,America/Chicago
KFSW,FMS,Fort Madison Municipal Airport,Fort Madison,Iowa,US,724,40.65930176,-91.32679749,America/Chicago
KFTW,FTW,Fort Worth Meacham International Airport,Fort Worth,Texas,US,710,32.81980133,-97.36239624,America/Chicago
KFUL,FUL,Fullerton Municipal Airport,Fullerton,California,US,96,33.87200165,-117.9800034,America/Los_Angeles
KFWA,FWA,Fort Wayne International Airport,Fort Wayne,Indiana,US,814,40.97850037,-85.19509888,America/New_York
KFYV,FYV,Drake Field,Fayetteville,Arkansas,US,1251,36.00510025,-94.17009735,America/Chicago
KGAB,GAB,Gabbs Airport,Gabbs,Nevada,US,4700,38.92409897,-117.9589996,America/Los_Angeles
KGAG,GAG,Gage Airport,Gage,Oklahoma,US,2223,36.29550171,-99.77639771,America/Chicago
KGBD,GBD,Great Bend Municipal Airport,Great Bend,Kansas,US,1887,38.34429932,-98.85919952,America/Chicago
KGCK,GCK,Garden City Regional Airport,Garden City,Kansas,US,2891,37.92750168,-100.723999,America/Chicago
KGCN,GCN,Grand Canyon National Park Airport,Grand Canyon,Arizona,US,6609,35.95240021,-112.1470032,America/Phoenix
KGDV,GDV,Dawson Community Airport,Glendive,Montana,US,2458,47.13869858,-104.8069992,America/Denver
KGDY,GDY,Grundy Municipal Airport,Grundy,Virginia,US,2304,37.23239899,-82.125,America/New_York
KGEG,GEG,Spokane International Airport,Spokane,Washington,US,2376,47.61989975,-117.5339966,America/Los_Angeles
KGFK,GFK,Grand Forks International Airport,Grand Forks,North-Dakota,US,845,47.94929886,-97.17610168,America/Chicago
KGGG,GGG,East Texas Regional Airport,Longview,Texas,US,365,32.38399887,-94.71150208,America/Chicago
KGGW,GGW,Wokal Field Glasgow International Airport,Glasgow,Montana,US,2296,48.21250153,-106.6149979,America/Denver
KGIC,IDH,Idaho County Airport,Grangeville,Idaho,US,3314,45.94260025,-116.1230011,America/Los_Angeles
KGJT,GJT,Grand Junction Regional Airport,Grand Junction,Colorado,US,4858,39.12239838,-108.5270004,America/Denver
KGLH,GLH,Mid Delta Regional Airport,Greenville,Mississippi,US,131,33.48289871,-90.98560333,America/Chicago
KGLS,GLS,Scholes International At Galveston Airport,Galveston,Texas,US,6,29.26530075,-94.86039734,America/Chicago
KGNV,GNV,Gainesville Regional Airport,Gainesville,Florida,US,152,29.69009972,-82.27179718,America/New_York
KGON,GON,Groton New London Airport,Groton (New London),Connecticut,US,9,41.33010101,-72.04509735,America/New_York
KGPI,FCA,Glacier Park International Airport,Kalispell,Montana,US,2977,48.3105011,-114.2559967,America/Denver
KGPT,GPT,Gulfport Biloxi International Airport,Gulfport,Mississippi,US,28,30.40730095,-89.07009888,America/Chicago
KGRB,GRB,Austin Straubel International Airport,Green Bay,Wisconsin,US,695,44.48509979,-88.12960052,America/Chicago
KGRI,GRI,Central Nebraska Regional Airport,Grand Island,Nebraska,US,1847,40.96749878,-98.30960083,America/Chicago
KGRK,GRK,Robert Gray  Army Air Field Airport,Fort Hood/Killeen,Texas,US,1015,31.06719971,-97.8289032,America/Chicago
KGRR,GRR,Gerald R. Ford International Airport,Grand Rapids,Michigan,US,794,42.88079834,-85.52279663,America/New_York
KGSO,GSO,Piedmont Triad International Airport,Greensboro,North-Carolina,US,925,36.09780121,-79.93730164,America/New_York
KGSP,GSP,Greenville Spartanburg International Airport,Greenville,South-Carolina,US,964,34.89569855,-82.21890259,America/New_York
KGTF,GTF,Great Falls International Airport,Great Falls,Montana,US,3680,47.48199844,-111.3710022,America/Denver
KGTR,GTR,Golden Triangle Regional Airport,Columbus/W Point/Starkville,Mississippi,US,264,33.45029831,-88.59140015,America/Chicago
KGUP,GUP,Gallup Municipal Airport,Gallup,New-Mexico,US,6472,35.51110077,-108.7890015,America/Denver
KGVT,GVT,Majors Airport,Greenville,California,US,535,33.06779861,-96.06529999,America/Chicago
KGYY,GYY,Gary Chicago International Airport,Gary,Indiana,US,591,41.61629868,-87.41280365,America/Chicago
KHDN,HDN,Yampa Valley Airport,Hayden,Colorado,US,6606,40.48120117,-107.2180023,America/Denver
KHGR,HGR,Hagerstown Regional Richard A Henson Field,Hagerstown,Maryland,US,703,39.707901,-77.72949982,America/New_York
KHIB,HIB,Chisholm Hibbing Airport,Hibbing,Minnesota,US,1354,47.38660049,-92.83899689,America/Chicago
KHKY,HKY,Hickory Regional Airport,Hickory,North-Carolina,US,1190,35.74110031,-81.38950348,America/New_York
KHLN,HLN,Helena Regional Airport,Helena,Montana,US,3877,46.60680008,-111.9830017,America/Denver
KHON,HON,Huron Regional Airport,Huron,South-Dakota,US,1289,44.3852005,-98.22850037,America/Chicago
KHOT,HOT,Memorial Field,Hot Springs,Iowa,US,540,34.47800064,-93.09619904,America/Chicago
KHOU,HOU,William P Hobby Airport,Houston,Texas,US,46,29.64539909,-95.27890015,America/Chicago
KHPN,HPN,Westchester County Airport,White Plains,New-York,US,439,41.06700134,-73.70760345,America/New_York
KHRL,HRL,Valley International Airport,Harlingen,Texas,US,36,26.22850037,-97.65440369,America/Chicago
KHRO,HRO,Boone County Airport,Harrison,Arkansas,US,1365,36.26150131,-93.15470123,America/Chicago
KHSE,HNC,Billy Mitchell Airport,Hatteras,North-Carolina,US,17,35.23279953,-75.61779785,America/New_York
KHSV,HSV,Huntsville International Carl T Jones Field,Huntsville,Alabama,US,629,34.6371994,-86.77510071,America/Chicago
KHTS,HTS,Tri-State/Milton J. Ferguson Field,Huntington,West-Virginia,US,828,38.36669922,-82.55799866,America/New_York
KHUF,HUF,Terre Haute International Hulman Field,Terre Haute,Indiana,US,589,39.45149994,-87.30760193,America/Indiana/Indianapolis
KHVN,HVN,Tweed New Haven Airport,New Haven,Connecticut,US,12,41.26369858,-72.88680267,America/New_York
KHVR,HVR,Havre City County Airport,Havre,Montana,US,2591,48.54299927,-109.762001,America/Denver
KHYA,HYA,Barnstable Municipal Boardman Polando Field,Hyannis,Massachusetts,US,54,41.66930008,-70.28040314,America/New_York
KHYS,HYS,Hays Regional Airport,Hays,Kansas,US,1999,38.84220123,-99.27320099,America/Chicago
KIAB,IAB,Mc Connell Air Force Base,Wichita,Kansas,US,1371,37.62189865,-97.26820374,America/Chicago
KIAD,IAD,Washington Dulles International Airport,Washington,Virginia,US,312,38.94449997,-77.45580292,America/New_York
KIAG,IAG,Niagara Falls International Airport,Niagara Falls,New-York,US,589,43.1072998,-78.94619751,America/New_York
KIAH,IAH,George Bush Intercontinental Houston Airport,Houston,Texas,US,97,29.9843998,-95.34140015,America/Chicago
KICT,ICT,Wichita Mid Continent Airport,Wichita,Kansas,US,1333,37.64989853,-97.43309784,America/Chicago
KIDA,IDA,Idaho Falls Regional Airport,Idaho Falls,Idaho,US,4744,43.51459885,-112.0709991,America/Boise
