Airline,Airline_ID,Source_IATA,Source_ID,Dest_IATA,Dest_ID,Equipment,Aircraft
UA,5209,MCO,3878,IAH,3550,738 739 320 752,737
UA,5209,MCO,3878,LAX,3484,752,757
UA,5209,MCO,3878,MHH,1930,SF3,Other
UA,5209,MCO,3878,ORD,3830,73G 738 320 752 739,737
UA,5209,MCO,3878,PNS,3564,SF3,Other
UA,5209,MCO,3878,PTY,1871,73G 738,737
UA,5209,MCO,3878,RSW,3793,SF3,Other
UA,5209,MCO,3878,SFO,3469,753 752 738 739,757
UA,5209,MCO,3878,TLH,3698,SF3,Other
UA,5209,MCT,2194,AUH,2179,333,A330
UA,5209,MDE,2745,MIA,3576,319 320,A319
UA,5209,MDT,3542,IAD,3714,ER4,Other
UA,5209,MDT,3542,ORD,3830,320 319,A320
UA,5209,MEL,3339,SYD,3361,777,777
UA,5209,MEM,3473,DEN,3751,CRJ ERJ,Other
UA,5209,MEM,3473,EWR,3494,ERJ,Other
UA,5209,MEM,3473,IAH,3550,ERJ ER4 CRJ,Other
UA,5209,MEM,3473,ORD,3830,ER4 ERJ CRJ,Other
UA,5209,MEX,1824,DEN,3751,319,A319
UA,5209,MEX,1824,EWR,3494,738 73G,737
UA,5209,MEX,1824,IAD,3714,320,A320
UA,5209,MEX,1824,IAH,3550,319 73G 320 738,A319
UA,5209,MEX,1824,LAX,3484,320,A320
UA,5209,MEX,1824,ORD,3830,320,A320
UA,5209,MEX,1824,SFO,3469,320,A320
UA,5209,MFE,3826,IAH,3550,CRJ ERJ,Other
UA,5209,MFR,4101,DEN,3751,CRJ,Other
UA,5209,MFR,4101,SFO,3469,CRJ EM2,Other
UA,5209,MGA,1863,IAH,3550,739 738,737
UA,5209,MGW,4284,CKB,5730,SF3,Other
UA,5209,MGW,4284,IAD,3714,SF3,Other
UA,5209,MHH,1930,FLL,3533,SF3,Other
UA,5209,MHH,1930,JAX,3712,SF3,Other
UA,5209,MHH,1930,MCO,3878,SF3,Other
UA,5209,MHH,1930,PBI,3722,SF3,Other
UA,5209,MHT,4011,EWR,3494,ERJ DH3 DH2,Other
UA,5209,MHT,4011,ORD,3830,ERJ CR7,Other
UA,5209,MIA,3576,BAQ,2710,318 320,A319
UA,5209,MIA,3576,BOG,2709,330,A330
UA,5209,MIA,3576,CLO,2715,319 318 320,A319
UA,5209,MIA,3576,CTG,2714,318 320,A319
UA,5209,MIA,3576,DEN,3751,319,A319
UA,5209,MIA,3576,EWR,3494,739 738 320 73G,737
UA,5209,MIA,3576,FRA,340,388,A380
UA,5209,MIA,3576,GUA,1767,E90,Other
UA,5209,MIA,3576,IAD,3714,319,A319
UA,5209,MIA,3576,IAH,3550,739 319 738 73G,737
UA,5209,MIA,3576,LIM,2789,330,A330
UA,5209,MIA,3576,LIS,1638,332 343,A330
UA,5209,MIA,3576,MDE,2745,319 320,A319
UA,5209,MIA,3576,ORD,3830,CR7,Other
UA,5209,MIA,3576,PTY,1871,738,737
UA,5209,MIA,3576,SAL,1892,320 E90,767
UA,5209,MIA,3576,SAP,1772,320 E90 319,767
UA,5209,MIA,3576,ZRH,1678,333,A330
UA,5209,MID,1819,IAH,3550,738 73G,737
UA,5209,MKE,3717,CLE,3486,CR7 ERJ,Other
UA,5209,MKE,3717,DEN,3751,CRJ,Other
UA,5209,MKE,3717,EWR,3494,ERJ,Other
UA,5209,MKE,3717,IAH,3550,CRJ ERJ CR7,Other
UA,5209,MKE,3717,ORD,3830,CRJ,Other
UA,5209,MKG,5754,ORD,3830,CRJ,Other
UA,5209,MLI,4072,DEN,3751,ERJ,Other
UA,5209,MLI,4072,ORD,3830,ER4 CRJ ERJ CR7,Other
UA,5209,MLM,1821,IAH,3550,ERJ,Other
UA,5209,MLU,3732,IAH,3550,ERJ,Other
UA,5209,MNL,2397,GUM,2246,738,737
UA,5209,MNL,2397,ROR,2256,738,737
UA,5209,MOB,3782,IAH,3550,ERJ,Other
UA,5209,MOB,3782,ORD,3830,ERJ,Other
UA,5209,MOD,3816,SFO,3469,EM2,Other
UA,5209,MOT,3498,DEN,3751,ERJ CRJ,Other
UA,5209,MRY,3948,DEN,3751,CRJ,Other
UA,5209,MRY,3948,LAX,3484,CRJ,Other
UA,5209,MRY,3948,SFO,3469,EM2,Other
UA,5209,MSN,3459,DEN,3751,CR7 CRJ ERJ,Other
UA,5209,MSN,3459,EWR,3494,ERJ,Other
UA,5209,MSN,3459,ORD,3830,ERJ CR7 CRJ,Other
UA,5209,MSO,4216,DEN,3751,CRJ,Other
UA,5209,MSP,3858,CLE,3486,ERJ,Other
UA,5209,MSP,3858,DEN,3751,320,A320
UA,5209,MSP,3858,EWR,3494,ERJ E70,Other
UA,5209,MSP,3858,IAD,3714,CR7 ERJ,Other
UA,5209,MSP,3858,IAH,3550,CR7 ERJ E70,Other
UA,5209,MSP,3858,LAX,3484,CR7,Other
UA,5209,MSP,3858,ORD,3830,73G 738 319,737
UA,5209,MSP,3858,SFO,3469,320 739 319,737
UA,5209,MSP,3858,YYZ,193,CRA CRJ,Other
UA,5209,MSY,3861,CLE,3486,ERJ,Other
UA,5209,MSY,3861,DEN,3751,320 738,737
UA,5209,MSY,3861,EWR,3494,738 320 319,737
UA,5209,MSY,3861,IAD,3714,320 319,A320
UA,5209,MSY,3861,IAH,3550,319 738 73G 320,A319
UA,5209,MSY,3861,LAX,3484,738 739,737
UA,5209,MSY,3861,ORD,3830,320 319,A320
UA,5209,MSY,3861,SFO,3469,320 319 738,A320
UA,5209,MSY,3861,YYZ,193,CRA,Other
UA,5209,MTJ,6880,DEN,3751,DH4,Other
UA,5209,MTY,1825,IAH,3550,ERJ,Other
UA,5209,MTY,1825,ORD,3830,CR7,Other
UA,5209,MUC,346,BOS,3448,333,A330
UA,5209,MUC,346,EWR,3494,764,767
UA,5209,MUC,346,IAD,3714,764,767
UA,5209,MUC,346,IAH,3550,764,767
UA,5209,MUC,346,JFK,3797,333,A330
UA,5209,MUC,346,LAX,3484,346,A340
UA,5209,MUC,346,ORD,3830,763 777,767
UA,5209,MUC,346,SFO,3469,346,A340
UA,5209,MXP,1524,EWR,3494,764,767
UA,5209,MYR,3515,EWR,3494,DH4,Other
UA,5209,MYR,3515,ORD,3830,E70,Other
UA,5209,NAS,1953,EWR,3494,320 738,737
UA,5209,NAS,1953,IAH,3550,320 738 739,737
UA,5209,NAS,1953,ORD,3830,CR7,Other
UA,5209,NBO,4059,BRU,302,332,A330
UA,5209,NBO,4059,DAR,1177,333,A330
UA,5209,NBO,4059,ZRH,1678,333,A330
UA,5209,NGO,3942,GUM,2246,73G 738,737
UA,5209,NRT,2279,BKK,3885,777,777
UA,5209,NRT,2279,DEN,3751,788,787
UA,5209,NRT,2279,EWR,3494,777,777
UA,5209,NRT,2279,GUM,2246,777 738,777
UA,5209,NRT,2279,HNL,3728,744,747
UA,5209,NRT,2279,IAD,3714,777,777
UA,5209,NRT,2279,IAH,3550,777,777
UA,5209,NRT,2279,ICN,3930,738,737
UA,5209,NRT,2279,JFK,3797,77W,777
UA,5209,NRT,2279,LAX,3484,788,787
UA,5209,NRT,2279,ORD,3830,744,747
UA,5209,NRT,2279,SEA,3577,788,787
UA,5209,NRT,2279,SFO,3469,744,747
UA,5209,NRT,2279,SIN,3316,777,777
UA,5209,NRT,2279,SJC,3748,788,787
UA,5209,NSI,4161,BRU,302,332,A330
UA,5209,NSI,4161,DLA,897,332,A330
UA,5209,OAX,1829,IAH,3550,ERJ,Other
UA,5209,OGG,3456,DEN,3751,752,757
UA,5209,OGG,3456,HNL,3728,AT7,Other
UA,5209,OGG,3456,LAX,3484,753 738,757
UA,5209,OGG,3456,ORD,3830,777,777
UA,5209,OGG,3456,SFO,3469,753 738,757
UA,5209,OKC,3863,DEN,3751,DH4 ERJ CRJ,Other
UA,5209,OKC,3863,EWR,3494,ERJ,Other
UA,5209,OKC,3863,IAD,3714,E70 CR7,Other
UA,5209,OKC,3863,IAH,3550,738 319 320 739,737
UA,5209,OKC,3863,LAX,3484,CR7,Other
UA,5209,OKC,3863,ORD,3830,E70 ERJ ER4 CR7,Other
UA,5209,OKC,3863,SFO,3469,CR7,Other
UA,5209,OKJ,2327,GUM,2246,73G,737
UA,5209,OMA,3454,DEN,3751,738 73G 319,737
UA,5209,OMA,3454,EWR,3494,ERJ,Other
UA,5209,OMA,3454,IAH,3550,ERJ,Other
UA,5209,OMA,3454,ORD,3830,738 319 73G,737
UA,5209,ONT,3734,DEN,3751,CRJ,Other
UA,5209,ONT,3734,IAH,3550,CR7,Other
UA,5209,ONT,3734,SFO,3469,CRJ,Other
UA,5209,ORD,3830,ABE,4355,ERJ ER4,Other
UA,5209,ORD,3830,ABQ,4019,CR7 E70,Other
UA,5209,ORD,3830,ACY,3524,ERJ,Other
UA,5209,ORD,3830,ALB,3864,319 73G 738 739,A319
UA,5209,ORD,3830,AMS,580,763,767
UA,5209,ORD,3830,ANC,3774,738,737
UA,5209,ORD,3830,ATL,3682,CR7 E70,Other
UA,5209,ORD,3830,ATW,4047,CRJ ERJ CR7,Other
UA,5209,ORD,3830,AUS,3673,319 320,A319
UA,5209,ORD,3830,AVL,4007,CRJ,Other
UA,5209,ORD,3830,AVP,4286,ERJ,Other
UA,5209,ORD,3830,BDL,3825,73G 738 319,737
UA,5209,ORD,3830,BHM,3811,CRJ ERJ,Other
UA,5209,ORD,3830,BNA,3690,ERJ CRJ,Other
UA,5209,ORD,3830,BOI,3495,CR7,Other
UA,5209,ORD,3830,BOS,3448,320 752 739 738 73G 319,757
UA,5209,ORD,3830,BRU,302,777,777
UA,5209,ORD,3830,BTV,3711,ERJ CR7 CRJ,Other
UA,5209,ORD,3830,BUF,3820,738 739 320,737
UA,5209,ORD,3830,BWI,3849,319 320 739 738,A319
UA,5209,ORD,3830,BZN,4020,CR7,Other
UA,5209,ORD,3830,CAE,3561,ERJ CRJ,Other
UA,5209,ORD,3830,CAK,4112,ERJ,Other
UA,5209,ORD,3830,CDG,1382,763,767
UA,5209,ORD,3830,CHS,3806,CRJ ERJ CR7,Other
UA,5209,ORD,3830,CID,4043,ER4 CRJ CR7 ERJ E70,Other
UA,5209,ORD,3830,CLE,3486,73G 738,737
UA,5209,ORD,3830,CLT,3876,320 319,A320
UA,5209,ORD,3830,CMH,3759,738 319 739,737
UA,5209,ORD,3830,CMX,5732,CRJ,Other
UA,5209,ORD,3830,COS,3819,CRJ ERJ CR7,Other
UA,5209,ORD,3830,CRW,4285,ERJ,Other
UA,5209,ORD,3830,CUN,1852,739 738,737
UA,5209,ORD,3830,CVG,3488,CR7 ERJ ER4 CRJ,Other
UA,5209,ORD,3830,CWA,4045,ERJ,Other
UA,5209,ORD,3830,DAY,3627,ER4 ERJ CR7 CRJ,Other
UA,5209,ORD,3830,DCA,3520,320 319 738 73G 752,A320
UA,5209,ORD,3830,DEN,3751,752 738 320 739 73G 753 319,757
UA,5209,ORD,3830,DFW,3670,73G 738 320,737
UA,5209,ORD,3830,DLH,3598,CRJ,Other
UA,5209,ORD,3830,DSM,3729,319 73G,A319
UA,5209,ORD,3830,DTW,3645,320,A320
UA,5209,ORD,3830,DUB,599,330 332,A330
UA,5209,ORD,3830,DUS,345,343,A340
UA,5209,ORD,3830,EAU,5735,CRJ,Other
UA,5209,ORD,3830,ELM,3946,ERJ,Other
UA,5209,ORD,3830,EWR,3494,319 320 73G 763 752 739 738,A319
UA,5209,ORD,3830,FAR,4292,CRJ ERJ,Other
UA,5209,ORD,3830,FLL,3533,738 752 320 739,737
UA,5209,ORD,3830,FOE,3843,ERJ,Other
UA,5209,ORD,3830,FRA,340,777 744,777
UA,5209,ORD,3830,FSD,4009,ERJ CRJ CR7,Other
UA,5209,ORD,3830,FWA,4041,CRJ,Other
UA,5209,ORD,3830,GRB,3653,CRJ ERJ,Other
UA,5209,ORD,3830,GRR,3685,319 320,A319
UA,5209,ORD,3830,GRU,2564,777,777
UA,5209,ORD,3830,GSO,4008,ERJ CR7 CRJ ER4,Other
UA,5209,ORD,3830,GSP,4034,ER4 ERJ CRJ,Other
UA,5209,ORD,3830,HKG,3077,777,777
UA,5209,ORD,3830,HNL,3728,777,777
UA,5209,ORD,3830,HPN,3589,ERJ,Other
UA,5209,ORD,3830,HSV,4113,ERJ,Other
UA,5209,ORD,3830,IAD,3714,777 320 752 739 73G 753 319,777
UA,5209,ORD,3830,IAH,3550,739 738 752 320 73G 319,737
UA,5209,ORD,3830,ICT,3457,ER4 ERJ CR7 CRJ,Other
UA,5209,ORD,3830,IND,3585,ERJ CRJ CR7 E70,Other
UA,5209,ORD,3830,JAN,3580,ERJ,Other
UA,5209,ORD,3830,JAX,3712,73G 320,737
UA,5209,ORD,3830,LAN,3544,ERJ,Other
UA,5209,ORD,3830,LAS,3877,738 752 320 319 73G 739 753,737
UA,5209,ORD,3830,LAX,3484,738 753 320 739 752 319,737
UA,5209,ORD,3830,LEX,4017,ERJ CRJ,Other
UA,5209,ORD,3830,LGA,3697,738 320 319 752 73G,737
UA,5209,ORD,3830,LHR,507,763,767
UA,5209,ORD,3830,LIT,3660,ERJ,Other
UA,5209,ORD,3830,LNK,3543,ERJ CRJ,Other
UA,5209,ORD,3830,MBS,4128,CRJ,Other
UA,5209,ORD,3830,MCI,3458,73G 738,737
UA,5209,ORD,3830,MCO,3878,739 752 73G 320 738,737
UA,5209,ORD,3830,MDT,3542,319 320,A319
UA,5209,ORD,3830,MEM,3473,ER4 CRJ ERJ,Other
UA,5209,ORD,3830,MEX,1824,320 319,A320
UA,5209,ORD,3830,MHT,4011,CR7 ERJ,Other
UA,5209,ORD,3830,MIA,3576,CR7,Other
UA,5209,ORD,3830,MKE,3717,CRJ,Other
UA,5209,ORD,3830,MKG,5754,CRJ,Other
UA,5209,ORD,3830,MLI,4072,ER4 CRJ ERJ CR7,Other
UA,5209,ORD,3830,MOB,3782,ERJ,Other
UA,5209,ORD,3830,MSN,3459,CRJ CR7 ERJ,Other
UA,5209,ORD,3830,MSP,3858,73G 738 319 320,737
UA,5209,ORD,3830,MSY,3861,320 319,A320
UA,5209,ORD,3830,MTY,1825,CR7,Other
UA,5209,ORD,3830,MUC,346,763 777,767
UA,5209,ORD,3830,MYR,3515,E70,Other
UA,5209,ORD,3830,NAS,1953,CR7,Other
UA,5209,ORD,3830,NRT,2279,744,747
UA,5209,ORD,3830,OGG,3456,777,777
UA,5209,ORD,3830,OKC,3863,E70 ER4 ERJ CR7,Other
UA,5209,ORD,3830,OMA,3454,319 73G 738,A319
UA,5209,ORD,3830,ORF,3611,CRJ ER4 ERJ CR7,Other
UA,5209,ORD,3830,PAH,4117,CRJ,Other
UA,5209,ORD,3830,PDX,3720,739 738 320 752 319,737
UA,5209,ORD,3830,PEK,3364,777,777
UA,5209,ORD,3830,PHL,3752,320 738 739 752 73G,737
UA,5209,ORD,3830,PHX,3462,752 320 739 738,757
UA,5209,ORD,3830,PIA,4046,ERJ ER4 CRJ,Other
UA,5209,ORD,3830,PIT,3570,738 319 320 739,737
UA,5209,ORD,3830,PNS,3564,ERJ,Other
UA,5209,ORD,3830,PTY,1871,738,737
UA,5209,ORD,3830,PUJ,1760,739 738,737
UA,5209,ORD,3830,PVD,3641,320,A320
UA,5209,ORD,3830,PVG,3406,744,747
UA,5209,ORD,3830,PVR,1836,739 320,737
UA,5209,ORD,3830,PWM,3862,CR7 ERJ,Other
UA,5209,ORD,3830,RAP,4087,ERJ,Other
UA,5209,ORD,3830,RDU,3626,73G 738,737
UA,5209,ORD,3830,RIC,3608,319,A319
UA,5209,ORD,3830,ROA,4016,ERJ ER4,Other
UA,5209,ORD,3830,ROC,3622,738 320 319,737
UA,5209,ORD,3830,RSW,3793,738 320,737
UA,5209,ORD,3830,SAN,3731,73G 320 738 739 319,737
UA,5209,ORD,3830,SAT,3621,CR7 E70,Other
UA,5209,ORD,3830,SAV,3613,CR7 ERJ CRJ,Other
UA,5209,ORD,3830,SBN,4359,CR7 ERJ CRJ E70,Other
UA,5209,ORD,3830,SCE,4318,ERJ,Other
UA,5209,ORD,3830,SDF,4014,ERJ CRJ E70,Other
UA,5209,ORD,3830,SEA,3577,320 752 738 739,757
UA,5209,ORD,3830,SFO,3469,752 739 320 738 753 319 777,757
UA,5209,ORD,3830,SGF,4348,ER4 CRJ,Other
UA,5209,ORD,3830,SJD,1840,320,A320
UA,5209,ORD,3830,SJO,1885,738,737
UA,5209,ORD,3830,SJU,2890,738 739,737
UA,5209,ORD,3830,SLC,3536,CR7 E70,Other
UA,5209,ORD,3830,SMF,3817,319 739 320,A319
UA,5209,ORD,3830,SNA,3867,73G 752 319,737
UA,5209,ORD,3830,SPI,4336,CRJ,Other
UA,5209,ORD,3830,SRQ,4067,738 319 320,737
UA,5209,ORD,3830,STC,4271,CRJ,Other
UA,5209,ORD,3830,STL,3678,CR7 ERJ ER4,Other
UA,5209,ORD,3830,STT,2883,73G,737
UA,5209,ORD,3830,SXM,2899,73G,737
UA,5209,ORD,3830,SYR,3745,ER4 ERJ CR7 CRJ,Other
UA,5209,ORD,3830,TPA,3646,739 73G 320 738,737
UA,5209,ORD,3830,TUL,3855,ERJ CRJ CR7,Other
UA,5209,ORD,3830,TVC,4023,ERJ CRJ,Other
UA,5209,ORD,3830,TYS,3676,ERJ,Other
UA,5209,ORD,3830,VIE,1613,763,767
UA,5209,ORD,3830,XNA,4356,ERJ CRJ,Other
UA,5209,ORD,3830,YEG,49,E70 CR7,Other
UA,5209,ORD,3830,YHZ,73,ERJ,Other
UA,5209,ORD,3830,YOW,100,ERJ E70,Other
UA,5209,ORD,3830,YQB,111,ERJ,Other
UA,5209,ORD,3830,YQR,120,CRJ,Other
UA,5209,ORD,3830,YUL,146,CR7 E75 ERJ E70 CRJ,Other
UA,5209,ORD,3830,YVR,156,319 320 739 73G 738,A319
UA,5209,ORD,3830,YWG,160,ERJ CRJ,Other
UA,5209,ORD,3830,YXE,166,ERJ,Other
UA,5209,ORD,3830,YXU,174,CRJ,Other
UA,5209,ORD,3830,YYC,178,73G,737
UA,5209,ORD,3830,YYZ,193,320 73G 319,737
UA,5209,ORD,3830,ZRH,1678,333,A330
UA,5209,ORF,3611,EWR,3494,DH3 DH4 DH2,Other
UA,5209,ORF,3611,IAD,3714,ER4 CRJ ERJ DH4 CR7,Other
UA,5209,ORF,3611,IAH,3550,ERJ,Other
UA,5209,ORF,3611,ORD,3830,CR7 ERJ CRJ ER4,Other
UA,5209,OSL,644,EWR,3494,752,757
UA,5209,OTH,5757,SFO,3469,CRJ,Other
UA,5209,OUA,246,ABJ,253,333,A330
UA,5209,OUA,246,BRU,302,333,A330
UA,5209,PAH,4117,ORD,3830,CRJ,Other
UA,5209,PBC,1831,IAH,3550,ERJ,Other
UA,5209,PBI,3722,CLE,3486,ERJ,Other
UA,5209,PBI,3722,ELH,1943,SF3,Other
UA,5209,PBI,3722,EWR,3494,73G 739 738 319 320 752,737
UA,5209,PBI,3722,IAH,3550,320,A320
UA,5209,PBI,3722,MHH,1930,SF3,Other
UA,5209,PBI,3722,TPA,3646,SF3,Other
UA,5209,PDX,3720,DEN,3751,739 738 752 320 73G,737
UA,5209,PDX,3720,EUG,4099,EM2,Other
UA,5209,PDX,3720,EWR,3494,739 319 738,737
UA,5209,PDX,3720,IAD,3714,752 320,757
UA,5209,PDX,3720,IAH,3550,319 739 320 738,A319
UA,5209,PDX,3720,LAX,3484,CR7 CRJ,Other
UA,5209,PDX,3720,LMT,5750,EM2,Other
UA,5209,PDX,3720,ORD,3830,320 319 752 738 739,A320
UA,5209,PDX,3720,RDM,4103,EM2,Other
UA,5209,PDX,3720,SEA,3577,EM2,Other
UA,5209,PDX,3720,SFO,3469,319 739 320,A319
UA,5209,PDX,3720,YVR,156,DH3,Other
UA,5209,PDX,3720,YYC,178,CRJ,Other
UA,5209,PEK,3364,EWR,3494,777,777
UA,5209,PEK,3364,HNL,3728,330,A330
UA,5209,PEK,3364,IAD,3714,777,777
UA,5209,PEK,3364,IAH,3550,773,777
UA,5209,PEK,3364,JFK,3797,773,777
UA,5209,PEK,3364,LAX,3484,773,777
UA,5209,PEK,3364,ORD,3830,777,777
UA,5209,PEK,3364,SFO,3469,744,747
UA,5209,PGA,4124,DEN,3751,BE1,Other
UA,5209,PHC,275,LOS,273,333,A330
UA,5209,PHL,3752,DEN,3751,738 319 739 752 320,737
UA,5209,PHL,3752,IAD,3714,ER4,Other
UA,5209,PHL,3752,IAH,3550,320 73G 738 739 319,737
UA,5209,PHL,3752,ORD,3830,320 738 739 752 73G 319,737
UA,5209,PHL,3752,SFO,3469,739 738 319 752,737
UA,5209,PHL,3752,YYZ,193,E75,Other
UA,5209,PHX,3462,CLE,3486,320 738 319,737
UA,5209,PHX,3462,DEN,3751,738 752 739 320,737
UA,5209,PHX,3462,EWR,3494,319 739 320 738,A319
UA,5209,PHX,3462,IAD,3714,320 738,737
UA,5209,PHX,3462,IAH,3550,738 320 739 319 73G,737
UA,5209,PHX,3462,LAX,3484,CR7 CRJ,Other
UA,5209,PHX,3462,ORD,3830,319 739 738 320 752,A319
UA,5209,PHX,3462,SFO,3469,320,A320
UA,5209,PHX,3462,SOW,7078,BE1,Other
UA,5209,PIA,4046,DEN,3751,CRJ,Other
UA,5209,PIA,4046,ORD,3830,ER4 ERJ CRJ,Other
UA,5209,PIR,5761,DEN,3751,BE1,Other
UA,5209,PIR,5761,HON,3491,BE1,Other
UA,5209,PIT,3570,DEN,3751,738 320 739,737
UA,5209,PIT,3570,EWR,3494,DH4,Other
UA,5209,PIT,3570,IAD,3714,DH4 ERJ CR7,Other
UA,5209,PIT,3570,IAH,3550,319 320 738 73G,A319
UA,5209,PIT,3570,LAX,3484,319 738 320,A319
UA,5209,PIT,3570,ORD,3830,738 320 319 73G,737
UA,5209,PIT,3570,SFO,3469,320 319 738,A320
UA,5209,PIT,3570,YYZ,193,DH1,Other
UA,5209,PKB,4114,CLE,3486,BE1,Other
UA,5209,PLS,1754,EWR,3494,739 738,737
UA,5209,PNI,2255,KSA,2257,738,737
UA,5209,PNI,2255,KWA,2251,738,737
UA,5209,PNI,2255,TKK,2254,73G 738,737
UA,5209,PNS,3564,IAH,3550,ERJ,Other
UA,5209,PNS,3564,MCO,3878,SF3,Other
UA,5209,PNS,3564,ORD,3830,ERJ,Other
UA,5209,PNS,3564,TPA,3646,SF3,Other
UA,5209,POP,1761,EWR,3494,739,737
UA,5209,POS,2902,EWR,3494,738,737
UA,5209,POS,2902,IAH,3550,738,737
UA,5209,PRG,1587,BRU,302,DH4,Other
UA,5209,PSC,6133,DEN,3751,CRJ,Other
UA,5209,PSC,6133,SFO,3469,CRJ,Other
UA,5209,PSP,3839,DEN,3751,319,A319
UA,5209,PSP,3839,IAH,3550,CR7,Other
UA,5209,PSP,3839,LAS,3877,EM2,Other
UA,5209,PSP,3839,LAX,3484,EM2 CR7,Other
UA,5209,PSP,3839,SFO,3469,CRJ CR7,Other
UA,5209,PTY,1871,BOS,3448,73G,737
UA,5209,PTY,1871,EWR,3494,739,737
UA,5209,PTY,1871,IAD,3714,73G,737
UA,5209,PTY,1871,IAH,3550,739,737
UA,5209,PTY,1871,JFK,3797,738,737
UA,5209,PTY,1871,LAS,3877,738,737
UA,5209,PTY,1871,LAX,3484,738,737
UA,5209,PTY,1871,MCO,3878,73G 738,737
UA,5209,PTY,1871,MIA,3576,738,737
UA,5209,PTY,1871,ORD,3830,738,737
UA,5209,PUB,3527,DEN,3751,EM2,Other
UA,5209,PUJ,1760,EWR,3494,753 739,757
UA,5209,PUJ,1760,IAD,3714,739,737
UA,5209,PUJ,1760,ORD,3830,739 738,737
UA,5209,PVD,3641,EWR,3494,DH3 DH2 ERJ,Other
UA,5209,PVD,3641,IAD,3714,DH4 CR7 DH2 CRJ,Other
UA,5209,PVD,3641,ORD,3830,320,A320
UA,5209,PVG,3406,EWR,3494,777,777
UA,5209,PVG,3406,LAX,3484,788,787
UA,5209,PVG,3406,ORD,3830,744,747
UA,5209,PVG,3406,SFO,3469,744,747
UA,5209,PVR,1836,DEN,3751,738,737
UA,5209,PVR,1836,EWR,3494,738,737
UA,5209,PVR,1836,IAH,3550,738,737
UA,5209,PVR,1836,LAX,3484,738,737
UA,5209,PVR,1836,ORD,3830,739 320,737
UA,5209,PVR,1836,SFO,3469,320,A320
UA,5209,QRO,1838,IAH,3550,CR7 ERJ,Other
UA,5209,RAP,4087,DEN,3751,ERJ DH4 CRJ,Other
UA,5209,RAP,4087,ORD,3830,ERJ,Other
UA,5209,RDD,4098,SFO,3469,EM2,Other
UA,5209,RDM,4103,DEN,3751,CRJ,Other
UA,5209,RDM,4103,PDX,3720,EM2,Other
UA,5209,RDM,4103,SFO,3469,CRJ EM2,Other
UA,5209,RDU,3626,EWR,3494,DH4,Other
UA,5209,RDU,3626,IAD,3714,320 73G 738,737
UA,5209,RDU,3626,IAH,3550,73G,737
UA,5209,RDU,3626,ORD,3830,738,737
UA,5209,RDU,3626,SFO,3469,738 739,737
UA,5209,REP,3035,ICN,3930,321,A321
UA,5209,RIC,3608,CLE,3486,ERJ ER4,Other
UA,5209,RIC,3608,EWR,3494,ERJ,Other
UA,5209,RIC,3608,IAD,3714,ERJ ER4 CR7,Other
UA,5209,RIC,3608,IAH,3550,ERJ,Other
UA,5209,RIC,3608,ORD,3830,319,A319
UA,5209,RKS,5766,DEN,3751,EM2,Other
UA,5209,RNO,3807,DEN,3751,320,A320
UA,5209,RNO,3807,LAX,3484,CR7,Other
UA,5209,RNO,3807,SFO,3469,CR7 CRJ,Other
UA,5209,ROA,4016,IAD,3714,ER4 DH2,Other
UA,5209,ROA,4016,ORD,3830,ER4 ERJ,Other
UA,5209,ROB,1063,BRU,302,333,A330
UA,5209,ROC,3622,CLE,3486,DH2 DH3,Other
UA,5209,ROC,3622,EWR,3494,DH2 ERJ DH3,Other
UA,5209,ROC,3622,IAD,3714,ER4 DH2 CR7 CRJ,Other
UA,5209,ROC,3622,ORD,3830,320 738 319,737
UA,5209,ROP,2243,GUM,2246,ATR,Other
UA,5209,ROP,2243,SPN,2244,ATR,Other
UA,5209,ROR,2256,GUM,2246,738 73G,737
UA,5209,ROR,2256,MNL,2397,738,737
UA,5209,ROR,2256,YAP,2258,738,737
UA,5209,RSW,3793,CLE,3486,319 738 320,A319
UA,5209,RSW,3793,DEN,3751,738,737
UA,5209,RSW,3793,EWR,3494,320 738 739,737
UA,5209,RSW,3793,EYW,3875,SF3,Other
UA,5209,RSW,3793,IAH,3550,738,737
UA,5209,RSW,3793,MCO,3878,SF3,Other
UA,5209,RSW,3793,ORD,3830,320,A320
UA,5209,RTB,1774,IAH,3550,739 738 73G,737
UA,5209,SAF,3784,DEN,3751,ERJ,Other
UA,5209,SAL,1892,DFW,3670,E90,Other
UA,5209,SAL,1892,EWR,3494,738,737
UA,5209,SAL,1892,IAH,3550,738,737
UA,5209,SAL,1892,JFK,3797,320,A320
UA,5209,SAL,1892,LAX,3484,320 321,A320
UA,5209,SAL,1892,MIA,3576,320 E90,767
UA,5209,SAL,1892,SFO,3469,319 320,A319
UA,5209,SAN,3731,DEN,3751,738 320 739 752,737
UA,5209,SAN,3731,EWR,3494,738 739,737
UA,5209,SAN,3731,IAD,3714,739 752 320 738,737
UA,5209,SAN,3731,IAH,3550,320 73G 738 739,737
UA,5209,SAN,3731,LAX,3484,CR7 EM2,Other
UA,5209,SAN,3731,ORD,3830,739 320 738,737
UA,5209,SAN,3731,SFO,3469,739 738 320 319,737
UA,5209,SAP,1772,EWR,3494,738,737
UA,5209,SAP,1772,IAH,3550,738,737
UA,5209,SAP,1772,MIA,3576,320 E90 319,767
UA,5209,SAT,3621,DEN,3751,738 73G,737
UA,5209,SAT,3621,EWR,3494,319 739 73G,A319
