aircraft_id,aircraft_manufacturer,model,msn,delivery_date,first_flight_date,build_year,current_status
667,Airbus,A320,4986,01-12-12,12-23-11,2011,Active
666,Airbus,A320,4987,06-12-12,05-30-12,2012,Active
6026,Airbus,A320,4988,02-10-12,01-23-12,2012,Active
30696,Airbus,A320,4989,01-25-12,12-20-11,2011,Active
898,Airbus,A320,4990,01-12-12,12-16-11,2011,Active
10436,Airbus,A320,4991,01-26-12,01-11-12,2012,Active
31036,Airbus,A320,4993,01-30-12,01-12-12,2012,Active
30699,Airbus,A320,4996,01-31-12,01-13-12,2012,Active
13117,Airbus,A320,4997,06-20-12,06-09-12,2012,Active
25417,Airbus,A320,4999,01-30-12,01-16-12,2012,Active
2014,Airbus,A320,5000,01-17-12,01-10-12,2012,Active
6027,Airbus,A320,5001,02-07-12,01-10-12,2012,Active
25483,Airbus,A320,5002,01-23-12,01-14-12,2012,Active
27736,Airbus,A320,5003,02-01-12,01-16-12,2012,Active
27759,Airbus,A320,5004,02-06-12,01-20-12,2012,Active
23795,Airbus,A320,5006,02-29-12,01-23-12,2012,Active
32909,Airbus,A320,5007,01-26-12,01-18-12,2012,Active
18846,Airbus,A320,5008,02-17-12,01-26-12,2012,Active
36346,Airbus,A320,5010,02-20-12,01-26-12,2012,Active
19358,Airbus,A320,5011,02-17-12,01-31-12,2012,Active
12705,Airbus,A320,5012,02-02-12,01-25-12,2012,Active
30690,Airbus,A320,5013,07-03-12,06-18-12,2012,Active
33645,Airbus,A320,5014,07-13-12,07-02-12,2012,Active
21918,Airbus,A320,5015,02-17-12,01-20-12,2012,Active
24645,Airbus,A320,5016,01-31-12,01-23-12,2012,Active
25365,Airbus,A320,5017,02-23-12,02-01-12,2012,Active
29200,Airbus,A320,5019,02-08-12,01-31-12,2012,Active
4875,Airbus,A320,5020,02-03-12,01-23-12,2012,Active
30492,Airbus,A320,5021,02-22-12,02-03-12,2012,Active
19335,Airbus,A320,5022,07-23-12,07-10-12,2012,Active
36730,Airbus,A320,5024,02-23-12,02-08-12,2012,Active
7819,Airbus,A320,5026,02-24-12,01-27-12,2012,Active
30686,Airbus,A320,5027,02-08-12,01-20-12,2012,Active
1550,Airbus,A320,5029,02-28-12,02-01-12,2012,Active
1533,Airbus,A320,5030,02-09-12,02-06-12,2012,Active
30683,Airbus,A320,5031,03-16-12,02-09-12,2012,Active
4354,Airbus,A320,5032,08-01-12,07-19-12,2012,Active
12214,Airbus,A320,5033,02-28-12,02-03-12,2012,Active
9747,Airbus,A320,5034,03-02-12,01-10-12,2012,Active
19355,Airbus,A320,5036,02-20-12,01-30-12,2012,Active
8724,Airbus,A320,5037,02-29-12,02-14-12,2012,Active
6758,Airbus,A320,5039,03-08-12,02-16-12,2012,Active
4649,Airbus,A320,5041,08-10-12,07-30-12,2012,Active
30702,Airbus,A320,5042,03-06-12,02-17-12,2012,Active
899,Airbus,A320,5045,03-13-12,02-10-12,2012,Active
6652,Airbus,A320,5046,03-22-12,02-17-12,2012,Active
29201,Airbus,A320,5047,03-23-12,02-17-12,2012,Active
3425,Airbus,A320,5048,02-28-12,02-14-12,2012,Active
4543,Airbus,A320,5050,03-09-12,02-22-12,2012,Active
26608,Airbus,A320,5051,08-17-12,08-06-12,2012,Active
36892,Airbus,A320,5052,04-04-12,03-05-12,2012,Active
4483,Airbus,A320,5053,03-27-12,02-24-12,2012,Active
20237,Airbus,A320,5055,03-16-12,02-28-12,2012,Active
4362,Airbus,A320,5056,04-03-12,02-11-12,2012,Active
3119,Airbus,A320,5058,03-20-12,03-02-12,2012,Active
14300,Airbus,A320,5060,03-14-12,02-29-12,2012,Active
25630,Airbus,A320,5061,08-29-12,08-16-12,2012,Active
30700,Airbus,A320,5062,03-29-12,03-22-12,2012,Active
30693,Airbus,A320,5063,03-29-12,03-05-12,2012,Active
20807,Airbus,A320,5064,04-12-12,02-27-12,2012,Active
7591,Airbus,A320,5066,04-25-12,04-03-12,2012,Active
7582,Airbus,A320,5067,03-22-12,03-06-12,2012,Active
2502,Airbus,A320,5068,03-16-12,03-02-12,2012,Active
7809,Airbus,A320,5069,03-23-12,03-07-12,2012,Active
30694,Airbus,A320,5070,03-13-12,03-03-12,2012,Active
1552,Airbus,A320,5071,09-05-12,08-22-12,2012,Active
26458,Airbus,A320,5072,04-02-12,03-09-12,2012,Active
22017,Airbus,A320,5073,04-23-12,03-06-12,2012,Active
16283,Airbus,A320,5075,03-29-12,03-13-12,2012,Active
24941,Airbus,A320,5076,03-26-12,03-08-12,2012,Active
14051,Airbus,A320,5078,04-10-12,03-16-12,2012,Active
16282,Airbus,A320,5080,04-04-12,03-19-12,2012,Active
29955,Airbus,A320,5081,03-27-12,03-19-12,2012,Active
23293,Airbus,A320,5082,09-17-12,09-04-12,2012,Active
26245,Airbus,A320,5084,04-16-12,03-21-12,2012,Active
30695,Airbus,A320,5086,04-13-12,03-22-12,2012,Active
5662,Airbus,A320,5089,04-13-12,03-23-12,2012,Active
30703,Airbus,A320,5090,03-29-12,03-14-12,2012,Active
12946,Airbus,A320,5091,09-25-12,09-11-12,2012,Active
16360,Airbus,A320,5092,03-28-12,03-14-12,2012,Active
30701,Airbus,A320,5093,04-20-12,03-23-12,2012,Active
30718,Airbus,A320,5094,03-30-12,03-09-12,2012,Active
1324,Airbus,A320,5095,03-29-12,03-23-12,2012,Active
10671,Airbus,A320,5096,04-24-12,03-27-12,2012,Active
30716,Airbus,A320,5098,07-19-13,06-11-13,2013,Active
11743,Airbus,A320,5100,10-12-12,09-19-12,2012,Active
15686,Airbus,A320,5101,03-30-12,03-15-12,2012,Active
1561,Airbus,A320,5102,04-20-12,03-31-12,2012,Active
8626,Airbus,A320,5103,04-19-12,04-10-12,2012,Active
10719,Airbus,A320,5104,04-05-12,03-20-12,2012,Active
35498,Airbus,A320,5106,04-24-12,04-02-12,2012,Active
16401,Airbus,A320,5107,04-16-12,04-05-12,2012,Active
25389,Airbus,A320,5108,04-24-12,04-02-12,2012,Active
30080,Airbus,A320,5109,04-11-12,03-29-17,2012,Active
4345,Airbus,A320,5110,10-18-12,09-27-12,2012,Active
12881,Airbus,A320,5111,04-19-12,03-26-12,2012,Active
16160,Airbus,A320,5112,04-27-12,03-28-12,2012,Active
10596,Airbus,A320,5113,04-17-12,03-27-12,2012,Active
10383,Airbus,A320,5114,04-26-12,04-04-12,2012,Active
10703,Airbus,A320,5115,04-19-12,04-05-12,2012,Active
4639,Airbus,A320,5116,04-13-12,04-05-12,2012,Active
28946,Airbus,A320,5117,05-14-12,04-10-12,2012,Active
15112,Airbus,A320,5120,04-27-12,04-11-12,2012,Active
630,Airbus,A320,5121,10-26-12,10-16-12,2012,Active
17246,Airbus,A320,5122,04-23-12,04-16-12,2012,Active
39976,Airbus,A320,5123,04-27-12,04-12-12,2012,Active
10721,Airbus,A320,5125,04-25-12,04-02-12,2012,Active
40382,Airbus,A320,5127,05-24-12,04-19-12,2012,Active
11930,Airbus,A320,5128,05-24-12,04-21-12,2012,Active
30812,Airbus,A320,5129,05-21-12,04-18-12,2012,Active
29679,Airbus,A320,5131,11-02-12,10-18-12,2012,Active
30813,Airbus,A320,5132,05-23-12,04-23-12,2012,Active
23292,Airbus,A320,5134,05-14-12,04-19-12,2012,Active
14131,Airbus,A320,5135,05-07-12,04-13-12,2012,Active
27569,Airbus,A320,5136,05-08-12,04-24-12,2012,Active
39476,Airbus,A320,5137,05-16-12,04-24-12,2012,Active
976,Airbus,A320,5138,05-15-12,05-04-12,2012,Active
5572,Airbus,A320,5139,05-18-12,04-25-12,2012,Active
36316,Airbus,A320,5140,05-10-12,05-02-12,2012,Active
27164,Airbus,A320,5141,11-13-12,,2012,Active
23872,Airbus,A320,5142,05-16-12,04-26-12,2012,Active
31873,Airbus,A320,5143,05-10-12,05-02-12,2012,Active
4399,Airbus,A320,5144,05-10-12,04-27-12,2012,Active
17857,Airbus,A320,5145,05-23-12,05-02-12,2012,Active
16156,Airbus,A320,5146,05-08-12,04-27-12,2012,Active
27553,Airbus,A320,5147,05-31-12,05-07-12,2012,Active
14345,Airbus,A320,5148,06-21-12,05-03-12,2012,Active
15708,Airbus,A320,5149,05-24-12,05-07-12,2012,Active
29986,Airbus,A320,5150,05-10-12,05-03-12,2012,Active
14344,Airbus,A320,5151,12-03-12,11-12-12,2012,Active
24888,Airbus,A320,5152,06-20-12,05-09-12,2012,Active
15511,Airbus,A320,5153,06-07-12,05-14-12,2012,Active
36314,Airbus,A320,5155,05-25-12,05-02-12,2012,Active
14509,Airbus,A320,5156,06-05-12,05-15-12,2012,Active
4482,Airbus,A320,5158,05-23-12,05-10-12,2012,Active
12452,Airbus,A320,5159,06-11-12,05-21-12,2012,Active
11760,Airbus,A320,5161,06-16-12,05-21-12,2012,Active
11004,Airbus,A320,5162,05-25-12,05-09-12,2012,Active
19995,Airbus,A320,5163,06-15-12,05-22-12,2012,Active
24906,Airbus,A320,5165,12-07-12,11-22-12,2012,Active
29027,Airbus,A320,5166,06-15-12,05-22-12,2012,Active
39968,Airbus,A320,5167,05-31-12,05-10-12,2012,Active
14347,Airbus,A320,5168,06-15-12,05-25-12,2012,Active
22063,Airbus,A320,5170,06-07-12,05-24-12,2012,Active
30811,Airbus,A320,5171,07-12-12,06-18-12,2012,Active
18823,Airbus,A320,5172,06-18-12,05-30-12,2012,Active
12226,Airbus,A320,5174,05-31-12,05-10-12,2012,Active
29107,Airbus,A320,5175,07-10-12,06-05-12,2012,Active
25475,Airbus,A320,5176,12-14-12,12-07-12,2012,Active
2182,Airbus,A320,5178,06-08-12,05-15-12,2012,Active
1642,Airbus,A320,5179,06-21-12,06-06-12,2012,Active
4736,Airbus,A320,5181,06-13-12,06-06-12,2012,Active
30815,Airbus,A320,5182,06-30-14,07-17-12,2012,Active
13762,Airbus,A320,5183,12-21-12,11-17-12,2012,Active
35487,Airbus,A320,5184,06-11-12,05-18-12,2012,Active
13763,Airbus,A320,5185,06-21-12,06-08-12,2012,Active
28945,Airbus,A320,5187,06-19-12,05-29-12,2012,Active
30287,Airbus,A320,5188,07-05-12,06-07-12,2012,Active
32974,Airbus,A320,5189,06-28-12,06-11-12,2012,Active
5539,Airbus,A320,5190,06-28-12,06-07-12,2012,Active
23805,Airbus,A320,5191,06-14-12,06-07-12,2012,Active
11827,Airbus,A320,5194,06-29-12,06-13-12,2012,Active
34594,Airbus,A320,5195,06-22-12,06-14-12,2012,Active
886,Airbus,A320,5196,06-29-12,06-14-12,2012,Active
21185,Airbus,A320,5198,06-29-12,06-18-12,2012,Active
10720,Airbus,A320,5200,07-12-12,06-15-12,2012,Active
16157,Airbus,A320,5201,06-26-12,06-20-12,2012,Active
14383,Airbus,A320,5202,07-09-12,06-19-12,2012,Active
8734,Airbus,A320,5203,07-18-12,06-29-12,2012,Active
975,Airbus,A320,5204,07-13-12,06-21-12,2012,Active
2185,Airbus,A320,5206,07-12-12,06-22-12,2012,Active
16582,Airbus,A320,5207,06-27-12,06-18-12,2012,Active
24899,Airbus,A320,5209,07-30-12,06-26-12,2012,Active
23587,Airbus,A320,5211,07-18-12,06-28-12,2012,Active
40014,Airbus,A320,5212,07-10-12,06-22-12,2012,Active
9706,Airbus,A320,5213,06-29-12,06-27-12,2012,Active
27653,Airbus,A320,5214,07-05-12,06-28-12,2012,Active
841,Airbus,A320,5215,07-19-12,06-28-12,2012,Active
16124,Airbus,A320,5216,01-11-13,12-21-12,2012,Active
12079,Airbus,A320,5217,07-13-12,07-05-12,2012,Active
15110,Airbus,A320,5218,08-10-12,07-02-12,2012,Active
29458,Airbus,A320,5220,07-30-12,07-03-12,2012,Active
10355,Airbus,A320,5221,08-08-12,07-13-12,2012,Active
28987,Airbus,A320,5222,07-12-12,07-04-12,2012,Active
23528,Airbus,A320,5223,07-30-12,07-06-12,2012,Active
23804,Airbus,A320,5224,08-07-12,07-30-12,2012,Active
27659,Airbus,A320,5225,07-25-12,07-05-12,2012,Active
3112,Airbus,A320,5226,01-18-13,01-09-13,2013,Active
8830,Airbus,A320,5228,07-26-12,07-09-12,2012,Active
13889,Airbus,A320,5229,07-20-12,07-11-12,2012,Active
14532,Airbus,A320,5230,07-16-12,06-28-12,2012,Active
14526,Airbus,A320,5231,07-23-12,07-04-12,2012,Active
27557,Airbus,A320,5232,07-27-12,07-10-12,2012,Active
10769,Airbus,A320,5234,09-05-12,08-29-12,2012,Active
4346,Airbus,A320,5236,07-31-12,07-11-12,2012,Active
27541,Airbus,A320,5238,08-07-12,07-17-12,2012,Active
29943,Airbus,A320,5240,08-13-12,07-12-12,2012,
7641,Airbus,A320,5242,08-09-12,07-13-12,2012,Active
12082,Airbus,A320,5243,08-06-12,07-23-12,2012,Active
14942,Airbus,A320,5245,08-06-12,07-18-12,2012,Active
7999,Airbus,A320,5246,08-08-12,07-26-12,2012,Active
19231,Airbus,A320,5248,08-08-12,07-18-12,2012,Active
15542,Airbus,A320,5249,08-08-12,08-01-12,2012,Active
7601,Airbus,A320,5250,08-09-12,07-20-12,2012,Active
37939,Airbus,A320,5252,08-21-12,08-11-12,2012,Active
29242,Airbus,A320,5253,09-04-12,07-23-12,2012,Active
26695,Airbus,A320,5255,10-19-12,07-25-12,2012,Active
30458,Airbus,A320,5258,08-17-12,07-26-12,2012,Active
13917,Airbus,A320,5259,08-16-12,08-06-12,2012,Active
28899,Airbus,A320,5260,09-19-12,07-31-12,2012,Active
39979,Airbus,A320,5262,08-21-12,08-01-12,2012,Active
7689,Airbus,A320,5263,08-22-12,08-10-12,2012,Active
7843,Airbus,A320,5264,09-24-12,08-02-12,2012,Active
32642,Airbus,A320,5266,09-24-12,08-27-12,2012,Active
10392,Airbus,A320,5268,09-17-12,08-27-12,2012,Active
12488,Airbus,A320,5270,09-17-12,08-28-12,2012,Active
3186,Airbus,A320,5272,09-17-12,08-30-12,2012,Active
12503,Airbus,A320,5274,09-19-12,09-03-12,2012,Active
34330,Airbus,A320,5276,09-27-12,09-05-12,2012,Active
27739,Airbus,A320,5278,09-27-12,09-07-12,2012,Active
5569,Airbus,A320,5281,10-03-12,09-10-12,2012,Active
845,Airbus,A320,5283,09-27-12,09-11-12,2012,Active
21166,Airbus,A320,5288,01-25-13,01-14-13,2013,Active
10638,Airbus,A320,5289,09-28-12,09-24-12,2012,Active
8237,Airbus,A320,5290,11-15-12,11-08-12,2012,Active
24677,Airbus,A320,5291,10-05-12,09-27-12,2012,Active
19240,Airbus,A320,5296,09-24-12,09-14-12,2012,Active
14911,Airbus,A320,5298,09-26-12,09-10-12,2012,Active
30119,Airbus,A320,5299,10-16-12,09-05-12,2012,Active
14538,Airbus,A320,5301,09-28-12,09-18-12,2012,Active
30814,Airbus,A320,5302,10-03-12,09-04-12,2012,Active
7691,Airbus,A320,5304,10-03-12,09-13-12,2012,Active
14537,Airbus,A320,5305,10-05-12,09-25-12,2012,Active
24338,Airbus,A320,5307,10-04-12,09-19-12,2012,Active
15728,Airbus,A320,5308,10-18-12,10-10-12,2012,Active
29094,Airbus,A320,5310,10-31-12,10-22-12,2012,Active
3565,Airbus,A320,5311,10-09-12,09-20-12,2012,Active
21143,Airbus,A320,5312,10-17-12,09-05-12,2012,Active
10722,Airbus,A320,5313,10-23-12,09-17-12,2012,Active
24304,Airbus,A320,5315,10-09-12,09-13-12,2012,Active
7658,Airbus,A320,5316,10-25-12,10-17-12,2012,Active
15555,Airbus,A320,5318,10-10-12,09-14-12,2012,Active
12601,Airbus,A320,5319,11-07-12,10-30-12,2012,Active
12209,Airbus,A320,5320,10-16-12,,2012,Active
17860,Airbus,A320,5322,11-19-12,11-09-12,2012,Active
12354,Airbus,A320,5323,10-18-12,10-01-12,2012,Active
36867,Airbus,A320,5324,10-18-12,09-21-12,2012,Active
16122,Airbus,A320,5325,10-18-12,09-28-12,2012,Active
20207,Airbus,A320,5326,10-18-12,09-28-12,2012,Active
15560,Airbus,A320,5329,10-19-12,09-24-12,2012,Active
13570,Airbus,A320,5331,10-24-12,09-24-12,2012,Active
12877,Airbus,A320,5333,11-02-12,10-04-12,2012,Active
30277,Airbus,A320,5334,11-14-12,10-31-12,2012,Active
14869,Airbus,A320,5335,10-25-12,10-11-12,2012,Active
17870,Airbus,A320,5337,10-31-12,10-29-12,2012,Active
4385,Airbus,A320,5339,10-29-12,10-11-12,2012,Active
7132,Airbus,A320,5341,10-31-12,10-12-12,2012,Active
9707,Airbus,A320,5342,10-29-12,10-18-12,2012,Active
12050,Airbus,A320,5344,10-30-12,10-15-12,2012,Active
26643,Airbus,A320,5347,11-09-12,10-03-12,2012,Active
4472,Airbus,A320,5348,11-13-12,10-26-12,2012,Active
10070,Airbus,A320,5349,11-07-12,10-09-12,2012,Active
29132,Airbus,A320,5351,11-09-12,10-31-12,2012,Active
25482,Airbus,A320,5352,02-01-13,01-17-13,2013,Active
24108,Airbus,A320,5353,11-09-12,10-23-12,2012,Active
23319,Airbus,A320,5355,11-13-12,10-23-12,2012,Active
10847,Airbus,A320,5356,12-04-12,11-23-12,2012,Active
8097,Airbus,A320,5358,11-09-12,10-17-12,2012,Active
14378,Airbus,A320,5359,11-13-12,10-24-12,2012,Active
13792,Airbus,A320,5360,11-20-12,11-10-12,2012,Active
30263,Airbus,A320,5361,11-23-12,10-26-12,2012,Active
14356,Airbus,A320,5362,11-16-12,11-12-12,2012,Active
26745,Airbus,A320,5363,11-20-12,10-17-12,2012,Active
4342,Airbus,A320,5364,11-13-12,11-05-12,2012,Active
20166,Airbus,A320,5365,11-15-12,10-18-12,2012,Active
40405,Airbus,A320,5367,11-20-12,10-30-12,2012,Active
461,Airbus,A320,5369,02-06-13,,2013,Active
21097,Airbus,A320,5370,11-15-12,10-31-12,2012,Active
13819,Airbus,A320,5371,11-27-12,10-25-12,2012,Active
29418,Airbus,A320,5372,11-20-12,10-27-12,2012,Active
20075,Airbus,A320,5373,11-30-12,11-06-12,2012,Stored
6826,Airbus,A320,5375,11-28-12,10-29-12,2012,Active
29987,Airbus,A320,5378,03-01-13,,2013,Active
675,Airbus,A320,5379,11-26-12,11-08-12,2012,Active
28988,Airbus,A320,5381,11-29-12,11-14-12,2012,Active
29864,Airbus,A320,5384,11-27-12,11-09-12,2012,Active
5957,Airbus,A320,5386,11-30-12,11-27-12,2012,Active
24084,Airbus,A320,5387,12-05-12,11-06-12,2012,Active
737,Airbus,A320,5390,11-30-12,11-16-12,2012,Active
23908,Airbus,A320,5391,11-26-12,11-20-12,2012,Active
9617,Airbus,A320,5393,12-10-12,11-17-12,2012,Active
13617,Airbus,A320,5394,12-27-12,12-19-12,2012,Active
11686,Airbus,A320,5395,12-13-12,11-20-12,2012,Active
30845,Airbus,A320,5396,12-20-12,12-11-12,2012,Active
11681,Airbus,A320,5397,12-13-12,12-04-12,2012,Active
27089,Airbus,A320,5398,12-13-12,11-26-12,2012,Active
12880,Airbus,A320,5399,12-10-12,11-30-12,2012,Active
10458,Airbus,A320,5401,12-19-12,11-23-12,2012,Active
3784,Airbus,A320,5403,12-19-12,11-20-12,2012,Active
32557,Airbus,A320,5405,12-19-12,11-28-12,2012,Active
11825,Airbus,A320,5407,12-19-12,12-10-12,2012,Active
28968,Airbus,A320,5408,12-17-12,11-28-12,2012,Active
27170,Airbus,A320,5410,03-15-13,03-08-13,2013,Active
4477,Airbus,A320,5411,12-13-12,12-06-12,2012,Active
16298,Airbus,A320,5414,12-20-12,11-23-12,2012,Stored
29162,Airbus,A320,5415,12-20-12,12-14-12,2012,Active
12083,Airbus,A320,5416,01-22-13,01-11-13,2013,Active
7868,Airbus,A320,5417,12-17-12,12-01-12,2012,Active
29380,Airbus,A320,5419,03-25-13,03-15-13,2013,Active
30843,Airbus,A320,5420,12-20-12,12-03-12,2012,Active
29434,Airbus,A320,5421,12-27-12,12-19-12,2012,Active
30826,Airbus,A320,5423,12-20-12,12-05-12,2012,Active
6045,Airbus,A320,5425,01-23-13,01-03-13,2013,Active
30833,Airbus,A320,5426,12-21-12,12-06-12,2012,Active
8792,Airbus,A320,5428,12-21-12,12-06-12,2012,Active
3738,Airbus,A320,5429,12-21-12,11-18-12,2012,Active
30205,Airbus,A320,5430,12-28-12,12-18-12,2012,Active
2262,Airbus,A320,5431,12-21-12,12-07-12,2012,Active
40012,Airbus,A320,5433,01-11-13,12-13-12,2012,Active
25379,Airbus,A320,5434,01-10-13,01-03-13,2013,Active
14406,Airbus,A320,5436,01-17-13,12-19-12,2012,Active
20105,Airbus,A320,5437,01-28-13,01-15-13,2013,Active
29746,Airbus,A320,5440,01-22-13,12-17-12,2012,Active
25362,Airbus,A320,5441,01-23-13,01-10-13,2013,Active
29900,Airbus,A320,5442,01-18-13,12-20-12,2012,Active
12373,Airbus,A320,5443,01-31-13,01-21-13,2013,Active
13641,Airbus,A320,5446,01-31-13,01-02-13,2013,Active
11623,Airbus,A320,5448,01-23-13,01-11-13,2013,Active
1825,Airbus,A320,5449,01-22-13,12-13-12,2012,Active
8207,Airbus,A320,5452,01-24-13,01-08-13,2013,Active
11573,Airbus,A320,5453,01-29-13,01-16-13,2013,Active
12882,Airbus,A320,5454,01-24-13,01-15-13,2013,Active
10880,Airbus,A320,5455,03-08-13,01-08-13,2013,Active
1240,Airbus,A320,5458,01-24-13,01-09-13,2013,Active
7640,Airbus,A320,5460,02-01-13,01-25-13,2013,Active
8835,Airbus,A320,5461,01-28-13,01-11-13,2013,Active
37940,Airbus,A320,5463,01-30-13,01-15-13,2013,Active
31965,Airbus,A320,5464,02-11-13,01-28-13,2013,Active
35329,Airbus,A320,5466,01-30-13,01-11-13,2013,Active
24934,Airbus,A320,5468,01-31-13,01-17-13,2013,Active
29895,Airbus,A320,5471,04-24-13,04-02-13,2013,Active
25664,Airbus,A320,5472,02-04-13,01-21-13,2013,Active
32216,Airbus,A320,5473,02-14-13,02-05-13,2013,Active
3284,Airbus,A320,5474,02-12-13,01-17-13,2013,Active
18468,Airbus,A320,5476,02-21-13,02-14-13,2013,Active
29336,Airbus,A320,5477,02-11-13,01-22-13,2013,Active
11719,Airbus,A320,5479,02-19-13,01-25-13,2013,Active
631,Airbus,A320,5480,04-24-13,04-10-13,2013,Active
10403,Airbus,A320,5482,02-22-13,01-29-13,2013,Active
12777,Airbus,A320,5483,03-14-13,03-05-13,2013,Active
15113,Airbus,A320,5484,04-27-13,04-16-13,2013,Active
26639,Airbus,A320,5486,02-21-13,01-30-13,2013,Active
20878,Airbus,A320,5487,02-27-13,02-19-13,2013,Active
30909,Airbus,A320,5488,02-21-13,02-15-13,2013,Active
14207,Airbus,A320,5489,02-15-13,02-04-13,2013,Active
7827,Airbus,A320,5491,03-19-13,03-04-13,2013,Active
16376,Airbus,A320,5492,02-18-13,01-31-13,2013,Active
7605,Airbus,A320,5493,02-28-13,02-19-13,2013,Active
8208,Airbus,A320,5494,03-01-13,01-23-13,2013,Active
15384,Airbus,A320,5496,02-21-13,01-23-13,2013,Active
13796,Airbus,A320,5497,03-05-13,02-26-13,2013,Active
29562,Airbus,A320,5498,03-06-13,02-23-13,2013,Active
30421,Airbus,A320,5499,02-28-13,02-06-13,2013,Active
6319,Airbus,A320,5501,03-20-13,03-01-13,2013,Active
7590,Airbus,A320,5502,02-27-13,02-05-13,2013,Active
6827,Airbus,A320,5503,03-08-13,03-01-13,2013,Active
8766,Airbus,A320,5505,02-27-13,02-06-13,2013,Active
10238,Airbus,A320,5506,05-11-13,04-26-13,2013,Active
14830,Airbus,A320,5507,03-14-13,03-05-13,2013,Active
26692,Airbus,A320,5508,02-27-13,02-08-13,2013,Active
13037,Airbus,A320,5510,03-12-13,03-05-13,2013,Active
40294,Airbus,A320,5511,02-28-13,02-13-13,2013,Active
29081,Airbus,A320,5512,03-20-13,03-08-13,2013,Active
30924,Airbus,A320,5514,03-13-13,02-13-13,2013,Active
7603,Airbus,A320,5515,03-15-13,03-07-13,2013,Active
26651,Airbus,A320,5516,05-17-13,05-06-13,2013,Active
30510,Airbus,A320,5517,03-21-13,02-14-13,2013,Active
13400,Airbus,A320,5518,03-20-13,03-12-13,2013,Active
26751,Airbus,A320,5520,03-13-13,02-19-13,2013,Active
3288,Airbus,A320,5521,03-26-13,03-13-13,2013,Active
40651,Airbus,A320,5522,03-25-13,03-15-13,2013,Active
17853,Airbus,A320,5524,03-19-13,02-21-13,2013,Active
2368,Airbus,A320,5525,03-26-13,03-18-13,2013,Active
30930,Airbus,A320,5526,03-14-13,02-21-13,2013,Active
1571,Airbus,A320,5527,03-26-13,03-18-13,2013,Active
26343,Airbus,A320,5530,03-22-13,02-23-13,2013,Active
8170,Airbus,A320,5531,04-05-13,03-25-13,2013,Active
23845,Airbus,A320,5532,06-28-13,02-14-13,2013,Active
26323,Airbus,A320,5533,04-05-13,03-26-13,2013,Active
40404,Airbus,A320,5536,03-15-13,02-27-13,2013,Active
27652,Airbus,A320,5537,04-10-13,03-26-13,2013,Active
904,Airbus,A320,5539,03-15-13,02-26-13,2013,Active
23156,Airbus,A320,5540,04-05-13,03-25-13,2013,Active
30043,Airbus,A320,5541,03-18-13,02-28-13,2013,Active
324,Airbus,A320,5542,04-09-13,03-28-13,2013,Active
27509,Airbus,A320,5544,03-21-13,03-01-13,2013,Active
30922,Airbus,A320,5547,03-25-13,03-07-13,2013,Active
5956,Airbus,A320,5548,04-17-13,04-08-13,2013,Active
37253,Airbus,A320,5550,06-03-13,05-22-13,2013,Active
24643,Airbus,A320,5551,03-29-13,03-12-13,2013,Active
11540,Airbus,A320,5552,04-11-13,04-04-13,2013,Active
4462,Airbus,A320,5553,03-28-13,03-13-13,2013,Active
25597,Airbus,A320,5554,04-18-13,04-09-13,2013,Active
24651,Airbus,A320,5556,03-26-13,03-08-13,2013,Active
20328,Airbus,A320,5557,04-17-13,04-09-13,2013,Active
28920,Airbus,A320,5559,04-04-13,03-04-13,2013,Active
12217,Airbus,A320,5560,04-29-13,04-18-13,2013,Active
10135,Airbus,A320,5561,06-07-13,05-28-13,2013,Active
1643,Airbus,A320,5562,06-19-13,06-03-13,2013,Active
220,Airbus,A320,5564,06-28-13,06-17-13,2013,Active
3207,Airbus,A320,5565,04-02-13,03-15-13,2013,Active
25381,Airbus,A320,5566,04-04-13,03-18-13,2013,Active
10352,Airbus,A320,5568,07-12-13,07-02-13,2013,Active
20979,Airbus,A320,5570,04-08-13,03-19-13,2013,Active
33675,Airbus,A320,5571,04-26-13,04-17-13,2013,Active
23297,Airbus,A320,5572,04-09-13,03-20-13,2013,Active
24158,Airbus,A320,5574,05-02-13,04-22-13,2013,Active
32614,Airbus,A320,5576,04-18-13,03-25-13,2013,Active
